episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
700, -3.597109911759617, 4, 10.542466286977287, 363, 282998,                                             282998, 0.0, 18433.421875
701, 593.1319991350174, 4, 10.749346458993386, 359, 283357,                                             283357, 0.0, 18969.33203125
702, 3508.03017202951, 1, 1.1220555780164432, 30, 283387,                                             283387, 0.0, 10890.2138671875
703, -53.13817989345989, 4, 10.125039564998588, 318, 283705,                                             283705, 0.0, 14113.71875
704, 340.90857365727425, 4, 10.650389907998033, 364, 284069,                                             284069, 0.0, 17455.853515625
705, 371.5498590171337, 4, 10.72793849898153, 340, 284409,                                             284409, 0.0, 17622.90625
706, 275.7464817762375, 4, 9.742383809993044, 320, 284729,                                             284729, 0.0, 15544.2294921875
707, 3664.3704599142075, 1, 3.3101596490014344, 95, 284824,                                             284824, 0.0, 15691.3056640625
708, 441.43913674354553, 4, 9.840126518014586, 337, 285161,                                             285161, 0.0, 18811.79296875
709, 402.67377930879593, 4, 10.742355979979038, 355, 285516,                                             285516, 0.0, 17672.359375
710, 531.3737818598747, 4, 10.649304232007125, 359, 285875,                                             285875, 0.0, 18959.107421875
711, 246.63192092627287, 4, 10.72047096802271, 355, 286230,                                             286230, 0.0, 17731.47265625
712, 421.55933928489685, 4, 10.340337966015795, 352, 286582,                                             286582, 0.0, 16383.9072265625
713, 3499.83880578354, 1, 0.9148002809961326, 30, 286612,                                             286612, 0.0, 13190.9248046875
714, 287.55408008303493, 4, 10.631305763003184, 364, 286976,                                             286976, 0.0, 18743.08984375
715, -41.76499614166096, 4, 10.338266817008844, 354, 287330,                                             287330, 0.0, 20440.794921875
716, 3714.5325727025047, 1, 10.125379406992579, 349, 287679,                                             287679, 0.0, 15561.046875
717, -129.8102324977517, 4, 10.049126549012726, 357, 288036,                                             288036, 0.0, 18707.3828125
718, 129.72307221194205, 4, 10.922923717007507, 353, 288389,                                             288389, 0.0, 21151.822265625
719, 199.17822809889913, 4, 9.850631980021717, 332, 288721,                                             288721, 0.0, 19236.220703125
720, 163.531446197303, 4, 10.740856415999588, 379, 289100,                                             289100, 0.0, 16957.78515625
721, 362.7156894505024, 4, 10.544226157973753, 321, 289421,                                             289421, 0.0, 19709.6796875
722, 430.91036209464073, 4, 11.038923848012928, 374, 289795,                                             289795, 0.0, 18407.830078125
723, 3782.0817070007324, 1, 5.529479135002475, 179, 289974,                                             289974, 0.0, 12239.4423828125
724, -104.40400317226886, 4, 10.529712367017055, 357, 290331,                                             290331, 0.0, 20609.09765625
725, -237.05331672658212, 4, 9.855457894998835, 320, 290651,                                             290651, 0.0, 17105.78125
726, 14.298161561870074, 4, 10.725333410024177, 358, 291009,                                             291009, 0.0, 17855.125
727, 129.8918473017402, 4, 9.739241851988481, 318, 291327,                                             291327, 0.0, 17240.318359375
728, 3621.9883758425713, 1, 2.9203997529984917, 95, 291422,                                             291422, 0.0, 21745.369140625
729, 129.69766700081527, 4, 10.242731530976016, 334, 291756,                                             291756, 0.0, 19000.03125
730, -159.58637555222958, 4, 10.728994644014165, 355, 292111,                                             292111, 0.0, 20096.01953125
731, 282.1828894019127, 4, 9.822158375987783, 310, 292421,                                             292421, 0.0, 22418.78125
732, -327.9106357214041, 4, 10.737564031995134, 358, 292779,                                             292779, 0.0, 16879.251953125
733, 229.3820278058556, 4, 9.742463711008895, 331, 293110,                                             293110, 0.0, 18096.263671875
734, 388.21144154667854, 4, 10.838902692019474, 362, 293472,                                             293472, 0.0, 25057.787109375
735, 311.0606642087223, 4, 9.744761998998001, 330, 293802,                                             293802, 0.0, 18059.09765625
736, 128.26509671960957, 4, 10.54049697399023, 344, 294146,                                             294146, 0.0, 16133.2822265625
737, 269.21729252068326, 4, 10.653833525982918, 373, 294519,                                             294519, 0.0, 22106.12890625
738, -2.4052718048915267, 4, 10.732335225009592, 368, 294887,                                             294887, 0.0, 18851.353515625
739, 22.81059221283067, 4, 9.851953673001844, 342, 295229,                                             295229, 0.0, 21312.14453125
740, -126.1315547991544, 4, 10.731578278006054, 360, 295589,                                             295589, 0.0, 17133.36328125
741, 3621.9872059822083, 1, 2.9087297660007607, 91, 295680,                                             295680, 0.0, 16328.6923828125
742, 3764.3476766347885, 1, 5.713274076988455, 173, 295853,                                             295853, 0.0, 18303.501953125
743, 6.084135860903189, 4, 10.240195870021125, 334, 296187,                                             296187, 0.0, 19423.08984375
744, 3783.6389244794846, 1, 4.910107651987346, 161, 296348,                                             296348, 0.0, 17654.427734375
745, 202.39462630450726, 4, 10.144562550005503, 328, 296676,                                             296676, 0.0, 19999.990234375
746, 185.26871517766267, 4, 10.839529428980313, 363, 297039,                                             297039, 0.0, 18510.142578125
747, 321.948876619339, 4, 9.923698451981181, 340, 297379,                                             297379, 0.0, 19194.130859375
748, 3549.0430270433426, 1, 1.1156495089817327, 30, 297409,                                             297409, 0.0, 19999.314453125
749, 219.74977987306193, 4, 9.727661655982956, 320, 297729,                                             297729, 0.0, 13847.822265625
750, 150.98212035108008, 4, 11.033786746993428, 366, 298095,                                             298095, 0.0, 20065.11328125
751, -247.152064204216, 4, 9.742647901992314, 320, 298415,                                             298415, 0.0, 16347.3125
752, 121.01654723481624, 4, 10.536944747989764, 324, 298739,                                             298739, 0.0, 17584.658203125
753, 506.25587171316147, 4, 10.640563181019388, 352, 299091,                                             299091, 0.0, 16412.857421875
754, -92.42997219006065, 4, 9.732566567981848, 324, 299415,                                             299415, 0.0, 25381.37109375
755, 3685.7387368679047, 1, 3.71121819500695, 115, 299530,                                             299530, 0.0, 20268.22265625
756, 290.17698739044135, 4, 10.672265394998249, 351, 299881,                                             299881, 0.0, 15236.193359375
